id,category,category_rank,keyword,search_type,monthly_lower,monthly_upper,blog_documents,recent_posts,recent_posts_note,opportunity,persistence,home_fit,priority,overall_rank,search_source,live_pc_monthly,live_mobile_monthly,live_competition,live_depth,live_checked_at
K0362,건강,62,총콜레스테롤수치,세부 검색어,4540,4540,5540,266,수집결과 내 집계,80.17997751574092,87.49111903792215,75.0,81.33732446924711,204,네이버 검색광고 API,800,3740,높음,10,2026-09-12T08:34:49+09:00
K0363,건강,63,허리협착증치료,세부 검색어,4480,4480,25827,512,수집결과 내 집계,60.244796947692286,96.53654965660736,50.0,69.08336337082835,566,네이버 검색광고 API,370,4110,높음,10,2026-09-12T08:34:49+09:00
K0364,건강,64,혈압에좋은음식,세부 검색어,4780,4780,17377,427,수집결과 내 집계,64.96519937247827,94.07795823050301,50.0,70.70598715539003,528,네이버 검색광고 API,420,4360,높음,10,2026-09-12T08:34:49+09:00
K0365,건강,65,허리디스크운동,세부 검색어,4370,4370,71682,992,이상(하한),47.74460773703806,86.09595972398947,50.0,59.70109178571587,789,네이버 검색광고 API,730,3640,높음,10,2026-09-12T08:34:49+09:00
K0366,건강,66,혈액검사,도구·신청 혼합형,4550,4550,175300,976,이상(하한),38.397487535366224,87.71857162614307,50.0,55.51431525552603,860,네이버 검색광고 API,600,3950,높음,10,2026-09-12T08:34:49+09:00
K0367,건강,67,수면다원검사비용,세부 검색어,4040,4040,3504,136,수집결과 내 집계,81.869921412819,97.99125582658192,75.0,85.33233745438407,86,네이버 검색광고 API,760,3280,높음,10,2026-09-12T08:34:49+09:00
K0368,건강,68,간기능검사,도구·신청 혼합형,4390,4390,11459,154,수집결과 내 집계,69.12187145034738,88.75544732683977,50.0,71.18756992322562,522,네이버 검색광고 API,650,3740,높음,10,2026-09-12T08:34:49+09:00
K0369,건강,69,콜레스테롤정상수치,세부 검색어,3800,3800,10689,446,수집결과 내 집계,68.2359419759452,86.8203638911032,75.0,75.16408015530355,411,네이버 검색광고 API,530,3270,높음,7,2026-09-12T08:34:49+09:00
K0370,건강,70,총콜레스테롤정상수치,세부 검색어,3600,3600,1468,84,수집결과 내 집계,80.93754302645864,87.25179798296358,75.0,81.6443109081184,190,네이버 검색광고 API,480,3120,높음,7,2026-09-12T08:34:49+09:00
K0371,건강,71,비타민D음식,세부 검색어,3500,3500,27954,364,수집결과 내 집계,54.90485950330719,88.03342771789008,50.0,63.86245806702062,701,네이버 검색광고 API,490,3010,높음,10,2026-09-12T08:34:49+09:00
K0372,건강,72,비타민D수치,세부 검색어,3170,3170,15033,305,수집결과 내 집계,61.31660792603454,90.52089021269259,75.0,72.81457102682505,486,네이버 검색광고 API,640,2530,높음,10,2026-09-12T08:34:49+09:00
K0373,건강,73,허리강화운동,세부 검색어,3400,3400,28932,857,수집결과 내 집계,53.04823746499944,87.06315541861179,50.0,62.643065358083255,727,네이버 검색광고 API,380,3020,높음,10,2026-09-12T08:34:49+09:00
K0374,건강,74,허리운동,세부 검색어,3100,3100,547038,910,이상(하한),26.166385271469775,86.55760703010166,50.0,49.05047474476539,933,네이버 검색광고 API,420,2680,높음,10,2026-09-12T08:34:49+09:00
K0375,건강,75,HDL콜레스테롤높으면,세부 검색어,3110,3110,693,39,수집결과 내 집계,80.19104854231851,87.54145384292937,50.0,76.35796042403807,372,네이버 검색광고 API,510,2600,높음,3,2026-09-12T08:34:49+09:00
K0376,건강,76,허리근육강화운동,세부 검색어,3090,3090,9929,347,수집결과 내 집계,64.91669235741495,93.56424671403948,50.0,70.52762019291931,533,네이버 검색광고 API,310,2780,높음,7,2026-09-12T08:34:49+09:00
K0377,건강,77,수면무호흡증치료,세부 검색어,2960,2960,15259,279,수집결과 내 집계,59.37057332697282,93.6615973496807,50.0,67.78376586839062,599,네이버 검색광고 API,370,2590,높음,10,2026-09-12T08:34:49+09:00
K0378,건강,78,고지혈증약복용시간,세부 검색어,3050,3050,300,17,수집결과 내 집계,79.82564305130866,98.19123511605817,75.0,84.37019206047178,112,네이버 검색광고 API,210,2840,높음,3,2026-09-12T08:34:49+09:00
K0379,건강,79,생애주기별건강검진,세부 검색어,2950,2950,860,22,수집결과 내 집계,79.73057104058105,94.4543596877606,75.0,83.2015934266187,139,네이버 검색광고 API,460,2490,높음,7,2026-09-12T08:34:49+09:00
K0380,건강,80,LDL콜레스테롤정상수치,세부 검색어,2890,2890,2675,167,수집결과 내 집계,79.71136785429383,86.86156789133227,75.0,80.91415429454659,219,네이버 검색광고 API,430,2460,높음,7,2026-09-12T08:34:49+09:00
K0381,건강,81,고지혈증나쁜음식,세부 검색어,2880,2880,2617,98,수집결과 내 집계,79.20934164666915,85.01587026737764,50.0,75.10943190354786,415,네이버 검색광고 API,330,2550,높음,7,2026-09-12T08:34:49+09:00
K0382,건강,82,혈액순환에좋은음식,세부 검색어,2610,2610,8939,86,수집결과 내 집계,63.4764657341149,85.8298349777416,50.0,67.48718336037993,607,네이버 검색광고 API,310,2300,높음,10,2026-09-12T08:34:49+09:00
K0383,건강,83,혈압낮추는음식,세부 검색어,2680,2680,10208,211,수집결과 내 집계,61.8113925463451,91.03702518983755,50.0,68.21680383012381,589,네이버 검색광고 API,290,2390,높음,10,2026-09-12T08:34:49+09:00
K0384,건강,84,빈혈검사,도구·신청 혼합형,2480,2480,22764,524,수집결과 내 집계,51.56494461296669,91.21519286599566,50.0,63.14703016628204,716,네이버 검색광고 API,370,2110,높음,3,2026-09-12T08:34:49+09:00
K0385,건강,85,비타민D3효능,세부 검색어,2600,2600,1862,17,수집결과 내 집계,78.99567329042097,92.20329597205162,62.5,79.65882543682596,262,네이버 검색광고 API,250,2350,높음,10,2026-09-12T08:34:49+09:00
K0386,건강,86,중성지방낮추는음식,세부 검색어,2330,2330,2420,91,수집결과 내 집계,78.81887312983912,88.48728555058781,50.0,75.9556222300959,387,네이버 검색광고 API,330,2000,높음,7,2026-09-12T08:34:49+09:00
K0387,건강,87,수면무호흡증증상,세부 검색어,2290,2290,11711,270,수집결과 내 집계,59.10871031135709,91.33052591862558,75.0,71.95351293126622,500,네이버 검색광고 API,260,2030,높음,10,2026-09-12T08:34:49+09:00
K0388,건강,88,허리디스크초기증상,세부 검색어,2360,2360,10248,302,수집결과 내 집계,60.328312485737,83.09728679253342,75.0,70.09334228062852,541,네이버 검색광고 API,380,1980,높음,10,2026-09-12T08:34:49+09:00
K0389,건강,89,허리디스크에좋은운동,세부 검색어,2440,2440,7371,73,수집결과 내 집계,64.46330568578635,83.36501928384969,50.0,67.24115862804808,614,네이버 검색광고 API,370,2070,높음,10,2026-09-12T08:34:49+09:00
K0390,건강,90,허리디스크원인,세부 검색어,2300,2300,70150,987,이상(하한),37.96107251472846,90.82806121456606,75.0,61.22895462173405,755,네이버 검색광고 API,250,2050,높음,10,2026-09-12T08:34:49+09:00
K0391,건강,91,마그네슘부족,세부 검색어,1950,1950,37465,985,이상(하한),43.95417661455127,97.70135582768131,50.0,61.287495055580024,753,네이버 검색광고 API,290,1660,높음,10,2026-09-12T08:34:49+09:00
K0392,건강,92,비타민D정상수치,세부 검색어,2180,2180,1531,36,수집결과 내 집계,78.37597981297611,95.88427097831699,75.0,82.95327119998315,146,네이버 검색광고 API,400,1780,높음,3,2026-09-12T08:34:49+09:00
K0393,건강,93,고지혈증에좋은음식,세부 검색어,2260,2260,13457,466,수집결과 내 집계,55.492377421157435,94.06428188161128,50.0,65.9654732750621,648,네이버 검색광고 API,330,1930,높음,10,2026-09-12T08:34:49+09:00
K0394,건강,94,허리견인치료,세부 검색어,1950,1950,1599,61,수집결과 내 집계,77.62704009607468,97.64502260155744,50.0,78.10702682850457,313,네이버 검색광고 API,180,1770,높음,10,2026-09-12T08:34:49+09:00
K0395,건강,95,간수치높은이유,세부 검색어,1500,1500,3935,89,수집결과 내 집계,62.983224414921644,92.16287581163326,87.5,76.64047495095079,363,네이버 검색광고 API,200,1300,높음,3,2026-09-12T08:34:49+09:00
K0396,건강,96,아침공복에좋은음식,세부 검색어,930,930,7709,228,수집결과 내 집계,46.34816119140645,95.6553774744299,50.0,61.870693838032196,742,네이버 검색광고 API,70,860,높음,3,2026-09-12T08:34:49+09:00
K0397,건강,97,혈압낮추는방법,세부 검색어,690,690,14769,228,수집결과 내 집계,35.63886745441784,78.0268570474379,75.0,56.227490841440286,851,네이버 검색광고 API,170,520,높음,10,2026-09-12T08:34:49+09:00
K0398,건강,98,물많이마시면좋은점,세부 검색어,350,350,1612,12,수집결과 내 집계,50.70581815340348,83.20192830999098,50.0,60.313487569699035,776,네이버 검색광고 API,80,270,중간,2,2026-09-12T08:34:49+09:00
K0399,건강,99,공복혈당낮추는방법,세부 검색어,310,310,2235,89,수집결과 내 집계,44.79539579856323,96.57777724075186,75.0,66.37103107150716,638,네이버 검색광고 API,50,260,높음,7,2026-09-12T08:34:49+09:00
K0400,건강,100,중성지방낮추는방법,세부 검색어,110,110,2020,56,수집결과 내 집계,29.752452300630875,81.53161226112456,75.0,54.3357098286528,876,네이버 검색광고 API,30,80,높음,3,2026-09-12T08:34:49+09:00
K0401,여행,1,인천공항주차장,세부 검색어,79300,79300,78773,941,이상(하한),99.03279771826135,84.14843337104243,50.0,84.76092887044341,101,네이버 검색광고 API,12400,66900,중간,1,2026-09-12T08:34:49+09:00
K0402,여행,2,여권사진규격,세부 검색어,68600,68600,8758,453,수집결과 내 집계,97.80373770284208,96.34110135679651,75.0,92.80419925845999,4,네이버 검색광고 API,14500,54100,높음,10,2026-09-12T08:34:49+09:00
K0403,여행,3,비짓재팬등록방법,세부 검색어,35510,35510,8642,877,수집결과 내 집계,93.84777664100316,97.57777145096634,75.0,91.19721975579148,12,네이버 검색광고 API,9810,25700,낮음,2,2026-09-12T08:34:49+09:00
K0404,여행,4,여권사진옷,세부 검색어,24030,24030,2564,56,수집결과 내 집계,91.91906857396133,91.98073788142383,50.0,83.55375565140781,127,네이버 검색광고 API,2130,21900,높음,7,2026-09-12T08:34:49+09:00
K0405,여행,5,인천공항주차,세부 검색어,19280,19280,169712,908,이상(하한),63.5748628802361,91.83806763282672,50.0,69.33885172996607,561,네이버 검색광고 API,5280,14000,중간,1,2026-09-12T08:34:49+09:00
K0406,여행,6,여권재발급기간,세부 검색어,17890,17890,10433,671,수집결과 내 집계,90.20263437512148,92.07575918975336,75.0,87.72404494448675,42,네이버 검색광고 API,4190,13700,높음,3,2026-09-12T08:34:49+09:00
K0407,여행,7,해외여행준비물,세부 검색어,16790,16790,62449,986,이상(하한),74.20885484367096,88.28943021947418,62.5,76.09125648767774,379,네이버 검색광고 API,2390,14400,높음,10,2026-09-12T08:34:49+09:00
K0408,여행,8,일본여행준비물,세부 검색어,17120,17120,18627,772,수집결과 내 집계,88.66953232373756,88.54657443255805,62.5,83.3987384916362,132,네이버 검색광고 API,3320,13800,높음,10,2026-09-12T08:34:49+09:00
K0409,여행,9,일본여행지추천,세부 검색어,16780,16780,3338,88,수집결과 내 집계,89.63539797896075,97.93354143478207,50.0,84.197761419915,115,네이버 검색광고 API,3280,13500,높음,10,2026-09-12T08:34:49+09:00
K0410,여행,10,일본여행추천,세부 검색어,14770,14770,143166,966,이상(하한),59.885511071773706,94.63808913475623,50.0,68.33418227631373,587,네이버 검색광고 API,2970,11800,높음,10,2026-09-12T08:34:49+09:00
K0411,여행,11,이심사용법,세부 검색어,11760,11760,7767,321,수집결과 내 집계,87.76166710665046,86.63422619419944,62.5,82.37110141158506,165,네이버 검색광고 API,1460,10300,높음,7,2026-09-12T08:34:49+09:00
K0412,여행,12,일본여행준비물리스트,세부 검색어,12330,12330,3849,156,수집결과 내 집계,87.74728261389006,97.79681970420924,62.5,85.7126872182078,79,네이버 검색광고 API,1930,10400,높음,3,2026-09-12T08:34:49+09:00
K0413,여행,13,면세한도,세부 검색어,12770,12770,10991,240,수집결과 내 집계,87.66021698284715,87.59755833744487,75.0,85.10937599265704,88,네이버 검색광고 API,1970,10800,높음,3,2026-09-12T08:34:49+09:00
K0414,여행,14,여권발급비용,세부 검색어,10980,10980,6955,192,수집결과 내 집계,87.42143034269876,91.9767596413672,75.0,86.30374306375954,66,네이버 검색광고 API,1840,9140,높음,3,2026-09-12T08:34:49+09:00
K0415,여행,15,항공권가격비교사이트,도구·신청 혼합형,10420,10420,2423,30,수집결과 내 집계,86.91211266820646,95.32825820886029,75.0,87.05453379676132,52,네이버 검색광고 API,3180,7240,높음,10,2026-09-12T08:34:49+09:00
K0416,여행,16,여권사진규정,세부 검색어,10270,10270,12498,331,수집결과 내 집계,84.38461480207334,94.62265626136592,62.5,83.07910427944645,143,네이버 검색광고 API,2000,8270,높음,3,2026-09-12T08:34:49+09:00
K0417,여행,17,여권재발급준비물,세부 검색어,9770,9770,6188,467,수집결과 내 집계,86.5458400254583,93.63133535188126,62.5,83.86232061829352,120,네이버 검색광고 API,1780,7990,중간,3,2026-09-12T08:34:49+09:00
K0418,여행,18,여권사진귀,세부 검색어,9180,9180,1888,43,수집결과 내 집계,86.01406954336753,95.22863077329627,50.0,81.57562400367264,194,네이버 검색광고 API,1190,7990,높음,3,2026-09-12T08:34:49+09:00
K0419,여행,19,인천공항주차장예약,도구·신청 혼합형,8630,8630,18273,711,수집결과 내 집계,76.68947719047385,86.41114841398941,50.0,74.26808311943375,446,네이버 검색광고 API,2930,5700,높음,7,2026-09-12T08:34:49+09:00
K0420,여행,20,보조배터리기내반입,세부 검색어,8400,8400,13409,989,이상(하한),79.74005241433917,93.68138298805714,50.0,77.97444110358673,318,네이버 검색광고 API,1150,7250,중간,3,2026-09-12T08:34:49+09:00
K0421,여행,21,해외여행준비물리스트,세부 검색어,8240,8240,11916,342,수집결과 내 집계,80.71527547979058,88.21847244846253,62.5,79.32317947443406,274,네이버 검색광고 API,1250,6990,높음,3,2026-09-12T08:34:49+09:00
K0422,여행,22,일본면세한도,세부 검색어,8230,8230,772,44,수집결과 내 집계,85.07388656058555,97.85123113190508,75.0,86.8923126198643,55,네이버 검색광고 API,950,7280,중간,2,2026-09-12T08:34:49+09:00
K0423,여행,23,위탁수하물,확장 주제어,6390,6390,23587,949,수집결과 내 집계,68.84555866305969,84.42732394982455,50.0,69.75097651647721,551,네이버 검색광고 API,900,5490,높음,3,2026-09-12T08:34:49+09:00
K0424,여행,24,아기여권사진,세부 검색어,6500,6500,12935,270,수집결과 내 집계,75.49430722192957,94.9382578624421,50.0,76.22863096969742,374,네이버 검색광고 API,620,5880,높음,7,2026-09-12T08:34:49+09:00
K0425,여행,25,여권발급준비물,세부 검색어,6690,6690,11247,346,수집결과 내 집계,77.22244499881694,83.11545540570704,62.5,76.04585912112059,382,네이버 검색광고 API,1110,5580,높음,3,2026-09-12T08:34:49+09:00
K0426,여행,26,인천공항2터미널단기주차장,세부 검색어,5780,5780,1221,55,수집결과 내 집계,84.06079429996875,97.49043311900792,50.0,81.27752708568676,208,네이버 검색광고 API,990,4790,높음,7,2026-09-12T08:34:49+09:00
K0427,여행,27,일본이심추천,세부 검색어,6370,6370,7215,428,수집결과 내 집계,82.15700348811589,97.3356489309481,50.0,80.27919642334237,238,네이버 검색광고 API,1180,5190,높음,10,2026-09-12T08:34:49+09:00
K0428,여행,28,여행자보험추천,세부 검색어,5810,5810,2664,61,수집결과 내 집계,83.75330140429989,90.0935474719476,50.0,78.90471494373422,284,네이버 검색광고 API,1670,4140,높음,10,2026-09-12T08:34:49+09:00
K0429,여행,29,여권사진앞머리,세부 검색어,5920,5920,1376,45,수집결과 내 집계,83.74372364304551,88.34079803101332,50.0,78.37410123082675,306,네이버 검색광고 API,920,5000,높음,3,2026-09-12T08:34:49+09:00
K0430,여행,30,여권사진가격,세부 검색어,5390,5390,5142,76,수집결과 내 집계,83.28508680857186,91.21233981777512,50.0,79.00624534961847,281,네이버 검색광고 API,800,4590,높음,10,2026-09-12T08:34:49+09:00
K0431,여행,31,일본입국심사,세부 검색어,5010,5010,9125,449,수집결과 내 집계,74.63887155763244,87.49180058032724,50.0,73.56697595291439,465,네이버 검색광고 API,630,4380,높음,3,2026-09-12T08:34:49+09:00
K0432,여행,32,여권재발급비용,세부 검색어,4400,4400,4269,294,수집결과 내 집계,82.27908095376708,95.39196662477588,75.0,84.7571304643163,102,네이버 검색광고 API,790,3610,높음,3,2026-09-12T08:34:49+09:00
K0433,여행,33,비행기액체용량,세부 검색어,3850,3850,206,6,수집결과 내 집계,81.62639112976787,93.48843805473811,50.0,78.85972698130537,286,네이버 검색광고 API,240,3610,중간,1,2026-09-12T08:34:49+09:00
K0434,여행,34,기내반입액체,세부 검색어,3780,3780,1726,58,수집결과 내 집계,81.35770958412603,87.12761240049106,50.0,76.81713851221033,350,네이버 검색광고 API,150,3630,중간,1,2026-09-12T08:34:49+09:00
